Multiplied Moves: 1457 | Depth: 4| Time: 0 seconds
Multiplied Moves: 1650 | Depth: 4| Time: 0 seconds
Multiplied Moves: 1450 | Depth: 4| Time: 0 seconds
Multiplied Moves: 1222 | Depth: 4| Time: 0 seconds
Multiplied Moves: 1457 | Depth: 4| Time: 0 seconds
Multiplied Moves: 1650 | Depth: 4| Time: 0 seconds
Multiplied Moves: 1450 | Depth: 4| Time: 0 seconds
Multiplied Moves: 1222 | Depth: 4| Time: 0 seconds
Multiplied Moves: 1457 | Depth: 4| Time: 0 seconds
Multiplied Moves: 1650 | Depth: 4| Time: 0 seconds
Multiplied Moves: 1450 | Depth: 4| Time: 0 seconds
Multiplied Moves: 1222 | Depth: 4| Time: 0 seconds
Multiplied Moves: 1457 | Depth: 4| Time: 0 seconds
Multiplied Moves: 1650 | Depth: 4| Time: 0 seconds
Multiplied Moves: 1450 | Depth: 4| Time: 0 seconds
Multiplied Moves: 1222 | Depth: 4| Time: 0 seconds
Multiplied Moves: 1457 | Depth: 4| Time: 0 seconds
Multiplied Moves: 1650 | Depth: 4| Time: 0 seconds
Multiplied Moves: 640 | Depth: 6| Time: 6 seconds
Multiplied Moves: 640Multiplied Moves: 640Multiplied Moves: 640Multiplied Moves: 640Multiplied Moves: 640Multiplied Moves: 640Multiplied Moves: 640 | Depth: 6| Time: 7 seconds
Multiplied Moves: 640 | Depth: 6| Time: 6 seconds
Multiplied Moves: 660Multiplied Moves: 640 | Depth: 6| Time: 6 seconds
Multiplied Moves: 660Multiplied Moves: 640Multiplied Moves: 640Multiplied Moves: 640Multiplied Moves: 899Multiplied Moves: 899Multiplied Moves: 1170 | Depth: 5| Time: 1 seconds
Multiplied Moves: 1254
